policyholder_id,make,model,manufacture_year,vehicle_type,vin,registration_number,engine_capacity,fuel_type,seating_capacity,market_value,odometer_reading,has_anti_theft,has_airbags,has_abs,is_modified
ZW-PH-6720994268,Ford,Everest,2019,TRUCK,17THW8MNJSBWZTSX6,KKT 0175,4759,DIESEL,2,10796.67,149407,True,True,True,False
ZW-PH-2354293127,Mitsubishi,Pajero,2022,SUV,3KK0XCV9WL4J926JB,MMC 8741,4568,DIESEL,7,11975.86,87378,True,True,True,False
ZW-PH-5436506042,Mitsubishi,Outlander,2009,SUV,HGU88AVSH4U9SZYXC,OMZ 6530,3100,DIESEL,7,4214.16,278849,False,True,True,False
ZW-PH-8632225468,Volkswagen,Golf,2010,HATCHBACK,4WSRAHGM2NPU8THT9,LUE 4901,2301,PETROL,5,4413.71,267690,True,True,True,False
ZW-PH-8632225468,Volkswagen,Polo,2004,SEDAN,WDDTKSJVKB2C3K672,VWS 5589,1359,PETROL,5,3164.69,369309,True,False,True,False
ZW-PH-1126208046,Mercedes-Benz,Vito,2023,HATCHBACK,6BRPPXJX67ZNSNYXP,LDM 9554,2140,DIESEL,5,12837.37,46615,True,True,True,True
ZW-PH-4472289735,Toyota,Prado,2015,SEDAN,FULBV9Z2C9U4XT28J,FGI 0230,2120,PETROL,5,16490.17,233862,False,True,True,False
ZW-PH-7057236504,Honda,CR-V,2016,SEDAN,CGKDAMESF46Y3S2R5,JCA 1828,2476,PETROL,5,9990.44,197294,True,True,True,False
ZW-PH-3790552441,Isuzu,KB,2021,TRUCK,TR8F5NHC029MAL517,DFN 1588,4432,DIESEL,2,8882.96,105298,True,True,True,False
ZW-PH-6869392604,Mercedes-Benz,E-Class,2012,SEDAN,WE3LH71FVXFC7HXX7,VJV 4158,2485,DIESEL,5,20231.46,223133,False,True,True,False
ZW-PH-6096287809,Toyota,Corolla,2018,SEDAN,L32HSL5KVZHYVT0F9,TBD 1158,2075,PETROL,5,4271.06,122820,True,True,True,False
ZW-PH-3473252403,Mazda,CX-5,2016,HATCHBACK,E1PAXWFDAKK71P030,VHC 7061,1387,PETROL,5,9794.79,186109,False,True,True,False
ZW-PH-2734171439,Isuzu,KB,2011,TRUCK,1WE3NMNECAT5LA4VF,RLI 2613,4101,DIESEL,2,6174.28,372720,True,True,True,False
ZW-PH-4028148541,Suzuki,Vitara,2011,SEDAN,4YBJ2XY8WNSUFPCT6,SPL 4378,1803,PETROL,5,3789.77,359898,False,True,True,False
ZW-PH-4028148541,Mercedes-Benz,Vito,2003,SEDAN,NHWVTWRUS8KT5Z693,TAU 1772,1826,PETROL,5,4301.79,426815,False,True,True,False
ZW-PH-5808376107,Nissan,X-Trail,2011,SEDAN,31JECCPAXBMXBF23C,GUS 6278,1266,DIESEL,5,9096.08,303256,False,True,True,False
ZW-PH-5767838824,Suzuki,Dzire,2014,SEDAN,811X9VZ7MTYLC88DJ,UFO 5139,1767,DIESEL,5,1299.73,263287,True,True,True,False
ZW-PH-6899856995,Honda,Civic,2022,SEDAN,0KT78E8R4UVGX766H,AXY 9794,2358,PETROL,5,3332.71,68236,True,True,True,False
ZW-PH-7014901962,Suzuki,Dzire,2007,SEDAN,ADND026LPCPA95N9G,PWB 0208,1478,PETROL,5,816.92,313674,False,True,True,False
ZW-PH-8362830116,Mitsubishi,Pajero,2019,SUV,WC3Z33CT9NYPNSRYA,YQN 8031,4371,DIESEL,5,10951.97,123389,True,True,True,False
ZW-PH-5517305627,Isuzu,D-Max,2021,TRUCK,XYWR8RUXVA9VT7P9J,QXD 3486,3959,PETROL,2,15940.8,82006,False,True,True,True
ZW-PH-5517305627,Mazda,BT-50,2015,HATCHBACK,SCH7YTXAFJMA4X77A,HAB 1346,1794,PETROL,5,5985.52,267867,False,True,True,False
ZW-PH-5844047885,Toyota,Land Cruiser,2018,SUV,VEDNY4940HNCYKVBN,CWT 2946,4735,DIESEL,5,21722.7,164766,False,True,True,False
ZW-PH-5844047885,Toyota,RunX,2016,SEDAN,4W4A4HPWXPR796C4X,VOG 3536,1757,PETROL,5,7551.73,183649,True,True,True,False
ZW-PH-2316249802,Nissan,X-Trail,2015,SEDAN,B4MLDU7FPXG2THK57,JOX 3080,1538,HYBRID,5,8791.48,198743,False,True,True,False
ZW-PH-3165525876,Toyota,Wish,2009,SEDAN,KBKT76U3WCSA26P7J,RBF 5334,1489,PETROL,5,12917.51,341421,False,True,True,False
ZW-PH-5416956529,Toyota,Prado,2007,SEDAN,3W4NJ30E6WL234JBY,FLP 2348,1520,HYBRID,5,1847.67,413238,False,True,False,True
ZW-PH-8361340928,Isuzu,KB,2013,TRUCK,HBBLBRK3RCDHVC899,JCY 2252,4036,PETROL,2,13425.81,226377,True,True,True,False
ZW-PH-8361340928,Mitsubishi,Pajero,2014,SUV,HGPMY732CMEE0FE4X,MUC 8752,2750,DIESEL,5,7605.61,266798,False,True,True,False
ZW-PH-3410427703,Volkswagen,Tiguan,2023,SEDAN,HZDTRJKNZY2A6AMLG,IBE 5575,1293,PETROL,5,7032.55,71905,True,True,True,False
ZW-PH-6929910424,Mitsubishi,Pajero,2005,SUV,FAJN5DGVUJ9VDJKR1,LGR 1698,2441,DIESEL,5,5237.98,431024,False,True,True,False
ZW-PH-5844728660,Toyota,Vitz,2019,SEDAN,B922Y5YH5BKUM9SFB,UXW 9806,2398,PETROL,5,11562.26,157233,True,True,True,False
ZW-PH-5844728660,Honda,Fit,2016,SEDAN,1501X819HKAY12M6Z,GEJ 0974,1849,DIESEL,5,13597.55,210477,False,True,True,False
ZW-PH-9809047732,Honda,Accord,2002,HATCHBACK,Y3NRJV7HKLFEFG447,BDX 9969,1647,DIESEL,5,4031.24,518692,False,True,True,False
ZW-PH-3349864871,Suzuki,Alto,2010,SEDAN,34TTSKHJRZJ73JH49,FHK 9847,1790,PETROL,5,1032.01,244711,False,True,True,False
ZW-PH-0838851872,Honda,HR-V,2014,SEDAN,X7ZW887A3Z3DPH2YP,YJK 3548,1829,PETROL,5,8511.71,288945,False,True,True,False
ZW-PH-0838851872,Mazda,Demio,2014,SEDAN,YTYK1C61WD1SH0443,WWJ 6360,1766,DIESEL,5,3927.44,258538,False,True,True,False
ZW-PH-8088172446,Isuzu,MU-X,2006,TRUCK,LWMAE1L11YVRNCNLA,YJW 3605,3079,DIESEL,5,7075.17,407496,False,True,True,True
ZW-PH-7967857652,Ford,Everest,2008,TRUCK,BY5F41EJA32HE4JW9,TAH 5999,4207,PETROL,5,6906.84,450092,False,True,True,False
ZW-PH-7967857652,Isuzu,Trooper,2012,TRUCK,740BGDBEPH5NW2S19,HQT 1687,3918,PETROL,5,4750.13,227342,False,True,True,False
ZW-PH-1610196379,Isuzu,Trooper,2015,TRUCK,XFV9U28YXBK9J07WC,WIJ 7531,3799,DIESEL,5,16337.25,236266,False,True,True,False
ZW-PH-1610196379,Ford,Everest,2025,TRUCK,EDSH6KN1J0ZV4LMRC,RAI 8312,4637,DIESEL,2,20377.23,16462,True,True,True,False
ZW-PH-1913675449,Isuzu,KB,2018,TRUCK,YFDDBC8T76ZKYAYLX,SCB 8915,2496,PETROL,5,8956.74,162872,True,True,True,False
ZW-PH-1913675449,Suzuki,Swift,2008,SEDAN,67JGD5623AU894E7B,BSY 1575,2008,PETROL,5,3042.45,296086,False,True,True,False
ZW-PH-9463996963,Mazda,CX-5,2016,HATCHBACK,7XN11XCYZCZJNZHRH,HIJ 8546,2334,DIESEL,5,12366.21,235780,True,True,True,False
ZW-PH-2816052544,Nissan,NP300,2014,SEDAN,RM2KTKFBMJD9GG5FZ,JQN 3389,2141,DIESEL,5,7302.47,256580,False,True,True,False
ZW-PH-0133335603,Volkswagen,Golf,2016,HATCHBACK,981UXA1XAJE75RZJY,EYX 0912,2122,PETROL,5,2861.81,157770,False,True,True,False
ZW-PH-7028752125,Mazda,CX-5,2015,SEDAN,WTNVPXCC75VAFDB98,SCD 1714,1499,PETROL,5,2858.6,274279,True,True,True,True
ZW-PH-1833419983,Toyota,Fortuner,2005,SUV,ZMAEBVMHXZ5JTEXJ6,TBM 8214,3942,PETROL,7,4658.76,320785,True,True,False,False
ZW-PH-1916433064,Isuzu,D-Max,2016,TRUCK,DM7Y3X66Z1SBVMMNJ,FUM 4041,4380,DIESEL,2,17717.58,225854,False,True,True,False
ZW-PH-2592110089,BMW,5 Series,2013,SEDAN,E7VAYJSVAMF28SAES,XSJ 9480,1553,PETROL,5,10537.96,240400,False,True,True,False
ZW-PH-6999326193,Honda,Fit,2022,SEDAN,G17NK98RFHND982WG,EUN 1308,2253,PETROL,5,18340.65,99222,True,True,True,False
ZW-PH-2478407676,Mercedes-Benz,GLE,2015,SEDAN,S2SETD1WVTAUVB7HV,RCA 6590,1906,HYBRID,5,9579.06,205039,False,True,True,False
ZW-PH-0765654879,Nissan,March,2017,SEDAN,3T7WZ43RNAWBHWHW4,HYW 9484,1244,PETROL,5,17080.65,218209,False,True,True,False
ZW-PH-5101277389,Suzuki,Dzire,2021,SEDAN,583BL91T5L2D7KADC,XPF 6711,1211,PETROL,5,5081.75,117166,True,True,True,False
ZW-PH-8103025261,Volkswagen,Polo,2018,HATCHBACK,2MUXEVN4GVJU5PTKP,TYR 1232,2171,PETROL,5,5021.0,160097,True,True,True,False
ZW-PH-8103025261,Suzuki,Dzire,2012,HATCHBACK,UC44ADU48E26DK79G,LZY 9111,2329,DIESEL,5,6127.89,339253,False,True,True,False
ZW-PH-6510075677,Mercedes-Benz,Sprinter,2005,SEDAN,A8EUEFAWJBT6E9SZS,LQX 1529,1763,DIESEL,5,12714.95,401670,True,False,True,False
ZW-PH-8550729769,BMW,5 Series,2017,HATCHBACK,721S7FCE22W7K4C5P,MCW 6031,1930,PETROL,5,27655.01,194757,False,True,True,False
ZW-PH-0800212394,Suzuki,Dzire,2009,SEDAN,S6GBTGD9KT98SH39D,UUJ 5286,1506,DIESEL,5,3849.63,272659,False,True,True,True
ZW-PH-7609246124,Volkswagen,Golf,2012,HATCHBACK,S11A87L1N9NXDJF7H,MOZ 8949,1980,HYBRID,5,6048.45,323783,True,True,True,False
ZW-PH-3231210529,Ford,Fiesta,2005,TRUCK,6HL7X9BW0J2KMNTXK,DXE 5945,2912,DIESEL,2,5038.09,403095,False,True,False,True
ZW-PH-9197416907,Ford,Ranger,2018,TRUCK,LNZ4EHZRPFRR8AT0L,SMJ 2528,2457,DIESEL,5,18103.38,165483,True,True,True,False
ZW-PH-7214022702,BMW,X3,2018,HATCHBACK,SWARAAPP042ZZE714,KYK 2995,1499,DIESEL,5,6663.26,159221,True,True,True,False
ZW-PH-1023335145,Isuzu,Trooper,2008,TRUCK,RHKTDY52CE15CLUP6,ZQC 7490,3059,DIESEL,2,10427.36,385635,True,True,True,False
ZW-PH-8193187492,Mazda,Atenza,2016,HATCHBACK,T31MES5US7FJRWT03,GMB 4751,1928,HYBRID,5,1587.4,233366,False,True,True,False
ZW-PH-0713323026,Mercedes-Benz,E-Class,2012,SEDAN,LWYLX7LGS2YZYVBWM,WIO 1729,2436,PETROL,5,20159.74,237703,False,True,True,False
ZW-PH-4355124963,Nissan,Note,2008,SEDAN,ZRW2Z0TYGSAWTHD91,XUL 2113,2294,PETROL,5,1110.27,409132,False,True,True,True
ZW-PH-4267236266,Isuzu,Trooper,2005,TRUCK,UBJ7UEMNPGU72K4E3,GCU 9209,4970,DIESEL,5,5170.91,460347,False,False,False,False
ZW-PH-7511691528,Honda,Civic,2015,SEDAN,EZMUW66EAB82WYZNW,ZOQ 6410,2221,PETROL,5,12382.03,174701,False,True,True,True
ZW-PH-7847163292,Volkswagen,Amarok,2011,HATCHBACK,WYFDLVWVP1RBTMJ1D,KTP 1216,1582,PETROL,5,4610.31,266422,False,True,True,False
ZW-PH-0155040890,BMW,X3,2015,SEDAN,14W1KBVKYRP0TZLZD,HDL 2735,2407,PETROL,5,16553.73,207856,True,True,True,False
ZW-PH-1563402036,Mitsubishi,Outlander,2008,SUV,Z0LBPM56CCEDTE78D,ANW 6551,2589,PETROL,7,7377.42,445778,False,True,False,True
ZW-PH-1563402036,Honda,CR-V,2013,SEDAN,MHJRN6GZDK8GWR81X,IWH 0692,2315,DIESEL,5,2664.12,200234,False,True,True,False
ZW-PH-3730691242,Isuzu,Trooper,2006,TRUCK,Z60LH9XS7ZJ0P4UVB,MDC 5665,4555,DIESEL,2,8536.49,372872,False,True,True,True
ZW-PH-3730691242,Isuzu,D-Max,2008,TRUCK,X58V26CPVT2K5CDD0,GBW 2629,2968,PETROL,5,9364.44,282334,True,True,True,False
ZW-PH-3730691242,Mitsubishi,ASX,2012,SUV,XT3TAVHF9FEX8E5ME,KRY 5455,4592,PETROL,5,7421.91,237330,False,True,True,False
ZW-PH-9485845898,Ford,Focus,2020,TRUCK,TEHAS64W8R4R4UJKS,LPN 0354,2846,PETROL,2,13218.01,100634,True,True,True,False
ZW-PH-4042453054,BMW,X1,2014,HATCHBACK,TYB3BA2RMNPNZRUCC,PEP 2122,1778,PETROL,5,16091.07,206410,False,True,True,False
ZW-PH-7305708982,Mitsubishi,Colt,2014,SUV,WE5GA28LYUJMUG82A,FTQ 1313,3160,DIESEL,5,4122.44,234432,False,True,True,False
ZW-PH-2576982346,Suzuki,Swift,2015,SEDAN,E6U4KU307ELPWVTG8,NJY 3779,2146,DIESEL,5,1336.29,196066,True,True,True,False
ZW-PH-5012288589,Nissan,X-Trail,2014,SEDAN,KF4UNDPE7C9NWSV0G,YYJ 3583,2318,PETROL,5,5410.18,287463,False,True,True,False
ZW-PH-8987384351,Mazda,CX-5,2007,SEDAN,HPETWX3JS4PXYSAR9,IPK 7379,1536,PETROL,5,2010.91,445229,True,True,True,False
ZW-PH-8987384351,Isuzu,D-Max,2009,TRUCK,0PS7SVHSTH923XSYC,KON 0099,4498,DIESEL,5,3050.57,358397,False,True,True,True
ZW-PH-6034384528,Mazda,Axela,2013,SEDAN,7Z4CY99S85UJWEXRX,MHB 7016,1590,DIESEL,5,6147.16,283529,False,True,True,False
ZW-PH-6034384528,Ford,Focus,2016,TRUCK,8LJHPRKD36KXM5SMJ,JIN 7039,3935,DIESEL,2,9657.61,150848,False,True,True,False
ZW-PH-4556496399,BMW,X3,2016,HATCHBACK,03AU8D3GEUBJC6XTB,NPD 1958,1211,PETROL,5,19180.81,207638,True,True,True,False
ZW-PH-4556496399,BMW,X5,2007,SEDAN,C4426FYSULN8EH2W8,BNY 5115,2325,PETROL,5,4454.86,403208,False,True,True,False
ZW-PH-8651531944,Mercedes-Benz,ML-Class,2015,SEDAN,D34S0HM1URXME610M,UGY 7901,2395,PETROL,5,16757.55,199570,False,True,True,False
ZW-PH-0342769352,BMW,X1,2015,SEDAN,1MHWUB2MX8YKGF53G,BHD 6060,2326,DIESEL,5,14369.38,193684,False,True,True,False
ZW-PH-1237090461,Volkswagen,Amarok,2009,SEDAN,YR2901W1FJRUNNRPW,BOH 4240,1280,PETROL,5,6012.59,343198,True,True,True,False
ZW-PH-7893908822,Mercedes-Benz,GLE,2016,HATCHBACK,D333K30EVJ71E654N,ACY 3677,1421,PETROL,5,11119.54,212999,False,True,True,False
ZW-PH-9366507812,Volkswagen,Golf,2018,SEDAN,E5ZX72TAT6SJCJLU0,ZHQ 5201,1447,PETROL,5,9676.87,191544,True,True,True,False
ZW-PH-0586293749,Volkswagen,Amarok,2013,HATCHBACK,UR5CL32M8CC8U0RH3,TLF 7134,1602,PETROL,5,8750.99,228367,False,True,True,False
ZW-PH-9378453759,Mercedes-Benz,C-Class,2009,SEDAN,J3XBRFE1B2HAA99HE,DSL 1119,2462,PETROL,5,4741.35,421823,True,True,True,False
ZW-PH-9378453759,Ford,Focus,2011,TRUCK,SFLFV4LH80UFG43EC,QOB 3750,3789,DIESEL,2,4315.55,276039,True,True,True,False
ZW-PH-0645241516,Suzuki,Vitara,2014,HATCHBACK,TSRY8H3VKXCB4FJXA,ZTJ 3290,1511,PETROL,5,5971.69,187267,False,True,True,False
ZW-PH-1343662986,Toyota,Fortuner,2014,SUV,0MRYP2H35AGWXW2R5,YUM 9402,3911,PETROL,7,4610.7,224635,False,True,True,True
ZW-PH-1343662986,Honda,CR-V,2017,HATCHBACK,F38UP1SGHCDW00286,WLY 1941,2279,PETROL,5,12099.19,146723,True,True,True,False
ZW-PH-1762284301,Honda,Accord,2019,HATCHBACK,WBW8Y1A7X9NSCWR5V,NNV 4400,1622,PETROL,5,14733.93,162319,True,True,True,False
ZW-PH-1762284301,Mitsubishi,Pajero,2021,SUV,7HTW2RZYX1CMUXGLK,GYL 7905,4626,DIESEL,5,23632.17,79267,False,True,True,False
ZW-PH-1762284301,Ford,Focus,2014,TRUCK,2EH9X7DVP25T0GD5H,FNM 8917,4329,DIESEL,2,8797.89,216376,False,True,True,False
ZW-PH-5562120372,BMW,X3,2014,SEDAN,WAC16HUAF8V6XK1GF,DUN 3666,2442,PETROL,5,6777.47,273927,False,True,True,False
ZW-PH-5041154181,Mitsubishi,Colt,2012,SUV,P15JBBLLGHEHAXLV1,UGN 8887,4406,PETROL,7,7091.34,219356,False,True,True,False
ZW-PH-6190750451,Nissan,Patrol,2020,SUV,NAV0K0K57MPWA6PML,YOT 8238,3669,DIESEL,5,6540.08,108126,True,True,True,False
ZW-PH-2043259284,Mercedes-Benz,Sprinter,2012,SEDAN,DCD20JHV2A7KGSE9Y,VQY 0816,1802,PETROL,5,14055.27,264659,False,True,True,False
ZW-PH-7057034702,Mitsubishi,Pajero,2015,SUV,HSZZ3STL9NBVRYVVC,ZRH 0782,4383,DIESEL,7,13634.88,275928,False,True,True,False
ZW-PH-0852017010,Volkswagen,Amarok,2016,HATCHBACK,MKJ7VERKL383V8F8L,PBT 8673,1361,DIESEL,5,8436.12,210939,False,True,True,False
ZW-PH-6502955907,Isuzu,MU-X,2012,TRUCK,MPNEX9RHALK8HP18W,FOX 1945,2859,DIESEL,5,6966.86,288327,True,True,True,False
ZW-PH-4187096612,Volkswagen,Passat,2002,SEDAN,P0EVWVPJH06C7UEPJ,ZVC 5137,2079,PETROL,5,7124.95,574177,True,True,True,False
ZW-PH-6120744194,Ford,Everest,2005,TRUCK,D2KB4RKK8A3XHEESK,ERW 6610,4183,PETROL,5,8892.92,446904,False,True,False,False
ZW-PH-6120744194,Isuzu,KB,2005,TRUCK,MJFN8ZD539SADYDVT,MPR 2299,2480,DIESEL,5,5576.18,497705,False,True,True,True
ZW-PH-3719632210,Isuzu,Trooper,2015,TRUCK,BYY8F3TECDTM2P695,NDJ 8787,2578,DIESEL,5,16313.74,180761,False,True,True,False
ZW-PH-3719632210,Mazda,Axela,2014,SEDAN,E2R1C02VAYLFB6ECT,DPB 1183,1742,PETROL,5,5021.1,207122,False,True,True,False
ZW-PH-2296836838,Toyota,Yaris,2013,HATCHBACK,953ZYJPWLADUHPEC4,ECH 0688,2015,PETROL,5,3926.05,322939,False,True,True,False
ZW-PH-2447510854,Isuzu,KB,2016,TRUCK,7793FBS2ZWFNE7Z0T,ROL 6505,3393,PETROL,5,6001.99,217798,True,True,True,False
ZW-PH-2447510854,Volkswagen,Amarok,2007,SEDAN,9EUKGYCLAPLH05W7P,IPJ 2044,2481,DIESEL,5,6868.61,371508,True,True,True,False
ZW-PH-1903076238,Isuzu,D-Max,2007,TRUCK,7KSX6EPFYTFWLLD20,UST 3691,3791,PETROL,5,6947.18,367218,False,True,True,False
ZW-PH-1903076238,Toyota,Prado,2014,HATCHBACK,YD15Z1EU5BM1K50YY,HSV 5090,1307,DIESEL,5,16954.05,185276,False,True,True,False
ZW-PH-1903076238,Mazda,Atenza,2026,HATCHBACK,ZVSMF5SCUGX73KRYD,EAW 7461,2457,PETROL,5,27154.64,0,True,True,True,False
ZW-PH-7550344868,Nissan,Navara,2003,TRUCK,L4833F94G7A8S4FA7,AQO 4482,3881,DIESEL,5,8880.09,348792,False,True,False,False
ZW-PH-4870023638,Toyota,Land Cruiser,2021,SUV,4EWCWR6UEHS84AGK2,ZLY 3150,2937,DIESEL,7,24461.86,97017,True,True,True,False
ZW-PH-9101385245,Volkswagen,Polo,2012,SEDAN,V7PTV7F58JBE9R9XW,DCE 2243,2347,PETROL,5,2142.15,231356,False,True,True,True
ZW-PH-1538263729,Mitsubishi,Outlander,2014,SUV,WW8U5E8ZSS0BVJ7V5,GAG 3185,3779,PETROL,7,6589.3,186231,False,True,True,False
ZW-PH-0839288253,Honda,Stream,2016,SEDAN,6KNKNLRDWSD7HY6NY,DBQ 7811,2396,PETROL,5,3165.69,226807,False,True,True,False
ZW-PH-6029138237,Nissan,Hardbody,2009,HATCHBACK,RK1NC8MW0808G6CA5,FYU 3226,2136,PETROL,5,4145.51,378601,False,True,True,False
ZW-PH-6029138237,BMW,5 Series,2015,SEDAN,3C12JJ9W7X105SNRP,QSE 2273,1277,PETROL,5,4518.15,178037,False,True,True,False
ZW-PH-8354199952,Nissan,Note,2015,SEDAN,8AVBZ5RCDDEW3SJY4,WXU 8153,2020,PETROL,5,2428.41,185026,False,True,True,False
ZW-PH-6937607538,Nissan,Juke,2006,HATCHBACK,FH3A3NKUV8MWY7CR4,TAB 4696,2075,PETROL,5,8503.37,335599,False,True,True,False
ZW-PH-1630150730,Mitsubishi,Pajero,2011,SUV,YNPYPN2FW7V9FYL6K,QOE 4749,4649,DIESEL,5,8189.68,238883,True,True,True,True
ZW-PH-9390346344,Mercedes-Benz,ML-Class,2020,SEDAN,M58W6KN4NMMRYKVT2,UUX 3909,1495,PETROL,5,11081.54,151524,True,True,True,False
ZW-PH-8634347564,Toyota,Yaris,2010,SEDAN,4FZ8S6TK0MJYYE48Y,ISE 0536,2389,DIESEL,5,4749.16,252556,False,True,True,True
ZW-PH-5623411434,Toyota,Land Cruiser,2017,SUV,LW9SGYACTSFHX87ZU,KLK 2911,3935,DIESEL,7,10578.45,160469,True,True,True,False
ZW-PH-9856487559,Ford,Ranger,2026,TRUCK,67AXGMYSTWGT5N982,AHO 4622,3002,DIESEL,5,26253.38,1606,True,True,True,False
ZW-PH-8426176123,Ford,Focus,2011,TRUCK,9GN52K39FZ7ML2FBR,PSN 4994,3347,DIESEL,5,4833.09,227919,True,True,True,False
ZW-PH-8426176123,BMW,X3,2009,SEDAN,NRT5LZGA16NE37SYN,TZX 7589,1862,PETROL,5,12299.24,352461,False,True,True,False
ZW-PH-1544527434,Toyota,Corolla,2018,HATCHBACK,W57J8B4CW7BK6R3R1,KIB 1354,2118,PETROL,5,25254.11,145009,False,True,True,False
ZW-PH-1544527434,Isuzu,MU-X,2019,TRUCK,XDR209CAP42KW70BV,TMG 5691,4832,DIESEL,2,18033.01,109893,False,True,True,True
ZW-PH-7808865775,Volkswagen,Passat,2007,SEDAN,ZD6P8DCS8DZ5EAR4M,FQI 0598,1559,PETROL,5,5904.48,433138,False,True,True,True
ZW-PH-7548421062,Volkswagen,Passat,2011,HATCHBACK,V51D9NWZZARKPM1VR,RSF 7646,1329,PETROL,5,2853.39,225678,True,True,True,False
ZW-PH-9418391518,Mazda,Axela,2012,SEDAN,UZRSSVUPJTU1VJWRX,BRE 2529,2247,PETROL,5,6549.97,338433,True,True,True,False
ZW-PH-5860611593,Mercedes-Benz,C-Class,2020,SEDAN,Y1E4DLDNW6KCFVZVC,UVC 6089,2160,PETROL,5,12838.25,108633,True,True,True,False
ZW-PH-5444806885,Ford,Everest,2014,TRUCK,P5C7DHUX80W8TNUTW,VZT 2907,2812,DIESEL,2,3379.35,246126,False,True,True,False
ZW-PH-3281850448,Isuzu,KB,2019,TRUCK,Z7RGMPCG7AMKCNH8B,JUG 4069,3267,DIESEL,5,7762.24,158285,False,True,True,False
ZW-PH-9607347379,Volkswagen,Tiguan,2018,HATCHBACK,1KHH3EZJXF6V54H26,QMX 5558,1973,PETROL,5,4739.05,145096,True,True,True,False
ZW-PH-7982471454,Volkswagen,Polo,2022,HATCHBACK,F4XRW7ZYLTGRHT1CB,CEZ 9422,1659,PETROL,5,23297.95,92385,True,True,True,False
ZW-PH-1956547471,BMW,X5,2007,SEDAN,0URXMVZDPKUSZA126,EST 7266,2335,PETROL,5,11299.07,459707,True,True,True,False
ZW-PH-1956547471,Honda,HR-V,2015,SEDAN,ZE50TN8ECEKEHDAY4,DXW 7318,1837,PETROL,5,8819.37,229603,False,True,True,False
ZW-PH-1956547471,Isuzu,D-Max,2015,TRUCK,H9WKXZ6A82SS4G319,KZO 5275,3227,DIESEL,2,10244.33,195267,True,True,True,False
ZW-PH-5230515592,Volkswagen,Amarok,2017,SEDAN,AB11CRP77NAEMA92G,KRD 8001,2082,PETROL,5,14265.62,172318,True,True,True,False
ZW-PH-4068910134,Honda,Fit,2009,SEDAN,L099VPX01FH3W7ZPB,FZO 2517,1253,PETROL,5,5355.81,292897,True,True,True,True
ZW-PH-9090474995,Isuzu,Trooper,2022,TRUCK,WPBEUZPZ7DE9BYZK1,STS 2247,3644,PETROL,2,12416.37,79684,True,True,True,False
ZW-PH-8389294652,Mitsubishi,Outlander,2015,SUV,2EDZZMUATDE15AY27,XKC 1884,3489,PETROL,5,7752.88,214840,True,True,True,False
ZW-PH-0522117253,BMW,3 Series,2009,SEDAN,MTJKJY4AJJ0U14H41,GVB 1957,2146,PETROL,5,4152.66,420003,False,True,True,False
ZW-PH-7626229737,Nissan,March,2012,SEDAN,7FCXJB5C5YHVHYC6Y,JNO 1242,1521,PETROL,5,3163.37,270678,True,True,True,False
ZW-PH-3097268630,Suzuki,Swift,2016,SEDAN,799FDEARH1RHN8UKJ,LCF 8049,1512,PETROL,5,1699.1,189448,True,True,True,False
ZW-PH-3097268630,Honda,Stream,2016,SEDAN,S5RKW79G0JVS044SX,KQU 8520,1456,PETROL,5,13514.46,214132,False,True,True,False
ZW-PH-3013778721,Suzuki,Dzire,2005,SEDAN,VC5B89VM47K6NYBL0,MKW 2311,1309,PETROL,5,3388.6,519751,False,True,True,False
ZW-PH-0326034818,Suzuki,Dzire,2003,SEDAN,GN657XBJKY4E9L5R0,IYR 4401,2330,PETROL,5,1937.84,378497,False,True,False,False
ZW-PH-0326034818,Volkswagen,Amarok,2015,SEDAN,4VEUN9DVWRJ64A014,WFT 9598,2325,PETROL,5,11914.95,208127,False,True,True,False
ZW-PH-2565456379,Honda,Accord,2014,SEDAN,03401ZU5391T3MHSZ,QXP 6456,1536,PETROL,5,9785.5,278884,True,True,True,False
ZW-PH-4079513422,Mercedes-Benz,GLE,2016,SEDAN,A55JWS7JLBXMVMMM4,ZJI 6467,2152,PETROL,5,26256.81,166315,False,True,True,False
ZW-PH-9781707282,Honda,Fit,2014,SEDAN,2TE48VMMKWSRJJU7J,SSB 0019,1226,PETROL,5,8646.11,201631,False,True,True,False
ZW-PH-7197254858,Mercedes-Benz,Sprinter,2009,SEDAN,HTGXMMJN53G003UK8,JUC 7421,1485,PETROL,5,12502.25,371542,False,True,True,False
ZW-PH-9729137019,Suzuki,Jimny,2021,SEDAN,3WKRNFHSJUGZWF4P6,BZN 0526,1957,PETROL,5,7430.81,123758,False,True,True,False
ZW-PH-8073939205,Mazda,Axela,2014,SEDAN,FB1C4J395W19AJV4X,YTJ 4459,2031,DIESEL,5,7622.69,195346,False,True,True,False
ZW-PH-8073939205,Mazda,Demio,2015,SEDAN,T3S5EDEVCS17BCEGD,ZEC 2226,2432,PETROL,5,8877.78,196275,True,True,True,False
ZW-PH-8073939205,Honda,CR-V,2023,SEDAN,ETKCT3X2RLBTR892D,JZT 2879,1740,DIESEL,5,4090.33,64748,True,True,True,False
ZW-PH-4363711918,Volkswagen,Tiguan,2021,SEDAN,VFHPKG02AJJK44GHR,PXO 6647,1430,PETROL,5,15400.06,79422,True,True,True,False
ZW-PH-0919034721,Mitsubishi,Pajero,2018,SUV,MWRWJSDSY0236MMDR,PQY 0453,2902,PETROL,5,13937.71,177446,True,True,True,False
